orientation,accelerationIncludingGravity-x,accelerationIncludingGravity-y,accelerationIncludingGravity-z,accelerationIncludingGravity-timestamp,retationRate-gamma,retationRate-beta,retationRate-alpha,retationRate-timestamp,interval,acceleration-x,acceleration-y,acceleration-z,acceleration-timestamp,rotation-alpha,rotation-beta,rotation-gamma,rotation-timestamp,timestamp,label,id
0,0.023044188695715274,-0.2840121719360351,-9.897779300689697,3318.39027575,0.05092146150082514,0.2835725122681366,0.027671084019491834,3318.39027575,0.01,-0.00647725602297578,0.0004221526685170829,-0.09529927985072136,3318.39027575,1.8168977724143243,0.02900829743816743,0.0030116211629439096,3318.39027575,1738339921336,Hello,1
0,0.03426701354427496,-0.2904465888977051,-9.802609784698486,3318.40032675,-0.10350417975427077,-0.3730191755347427,-0.07280412695139646,3318.40032675,0.01,0.00484898581757443,-0.005985632014553994,-0.00013034838140010832,3318.40032675,1.816888838409627,0.029011013849810887,0.0030010712023561875,3318.40032675,1738339921346,Hello,1
0,0.046686930089758244,-0.29388825378417965,-9.802759422302245,3318.41037675,-0.0006446924844125122,0.01968100666545993,-0.029026663126327804,3318.41037675,0.01,0.017703848297777585,-0.009551343405805528,-0.00027530981004238127,3318.41037675,1.8168812773818215,0.028998360367545592,0.0029566993197922696,3318.41037675,1738339921356,Hello,1
0,0.013766657262609805,-0.2813186950683594,-9.883114815521239,3318.4204277500003,0.12188778064770553,0.21256226379911394,-0.07307151151512527,3318.4204277500003,0.01,-0.015610195920197292,0.0031232465870678424,-0.08063479468226432,3318.4204277500003,1.8168751050854137,0.029009074947520343,0.0029968708205051426,3318.4204277500003,1738339921366,Hello,1
0,0.04189852676944574,-0.28371289672851563,-9.827898539733885,3318.43047775,-0.0795435026198958,-0.1721118024610357,0.021975479984068114,3318.43047775,0.01,0.012492703220481053,0.0007246427464298904,-0.02541851889491081,3318.43047775,1.8168779864399738,0.029008625736835915,0.0029998259872088505,3318.43047775,1738339921376,Hello,1
0,0.04713584290103754,-0.3101987525939941,-9.811588040924072,3318.4405287500003,-0.026999197510424885,0.07378173112688759,0.03672396949086813,3318.4405287500003,0.01,0.01798288671815535,-0.025890355924051252,-0.009103343909978866,3318.4405287500003,1.8168796338997497,0.028995451508212682,0.0029740287349752405,3318.4405287500003,1738339921386,Hello,1
0,0.04055178833560785,-0.2925414970840327,-9.865905906566978,3318.45057875,0.05843476296933173,0.12950682998642832,0.007213473506220215,3318.45057875,0.01,0.011159214710572268,-0.008127959539182484,-0.06342530120611191,3318.45057875,1.8168769904818474,0.029006177064190824,0.00299847407052243,3318.45057875,1738339921396,Hello,1
0,0.03755904311027843,-0.2846107223510742,-9.817573545074461,3318.4606297500004,0.018459319943686707,-0.17299172292520373,0.04674808251581512,3318.4606297500004,0.01,0.008242923121782951,-0.00021473872922360895,-0.015091770669817924,3318.4606297500004,1.816880324353245,0.029004386212472408,0.0029906745000897288,3318.4606297500004,1738339921406,Hello,1
0,0.047285482788085934,-0.27847556233061477,-9.81951824940145,3318.4706797500003,-0.05401993279509779,-0.052721946723797444,-0.047932700120095824,3318.4706797500003,0.01,0.018154197297606152,0.005822093749605119,-0.017033552387356758,3318.4706797500003,1.816881943648077,0.02899435567478339,0.0029718178304422387,3318.4706797500003,1738339921417,Hello,1
0,0.03636193543033441,-0.27892447514189406,-9.853037072643637,3318.48073075,-0.012162472498316748,0.09784346037642436,-0.0305080671242801,3318.48073075,0.01,0.00711407435548026,0.005362659544311464,-0.050552375629544254,3318.48073075,1.8168812126852505,0.028993281872454747,0.002983710328841377,3318.48073075,1738339921427,Hello,1
